Sample in Buffer,Sample in Window,TRIGGER,cnn_core/start_i,cnn_core/conv_weight_ch1[199:0],cnn_core/conv_weight_ch2[199:0],cnn_core/conv_weight_ch3[199:0],cnn_core/FC_Weight_1[79:0],cnn_core/FC_Weight[79:0],cnn_core/FC_Bias[79:0],cnn_core/PE_data_in[71:0],cnn_core/Image_6rows[71:0],cnn_core/BUF1_out1[71:0],cnn_core/BUF1_out2[71:0],cnn_core/BUF1_out3[71:0],cnn_core/conv_weight_ch1_packed[39:0],cnn_core/conv_weight_ch2_packed[39:0],cnn_core/conv_weight_ch3_packed[39:0],cnn_core/bias_in[23:0],cnn_core/conv_out1[23:0],cnn_core/conv_out2[23:0],cnn_core/conv_out3[23:0],cnn_core/FIFO_out1[23:0],cnn_core/FIFO_out2[23:0],cnn_core/FIFO_out3[23:0],cnn_core/MAX_out1[11:0],cnn_core/MAX_out2[11:0],cnn_core/MAX_out3[11:0],cnn_core/BUF2_out1[11:0],cnn_core/BUF2_out2[11:0],cnn_core/BUF2_out3[11:0],cnn_core/FC_data[11:0],cnn_core/PE_addr[4:0],cnn_core/Weight_addr[4:0],cnn_core/Conv_Layer[2:0],cnn_core/Layer_change,cnn_core/Weight_packed_en,cnn_core/FIFO_valid,cnn_core/BUF1_rd_en,cnn_core/BUF1_wr_en_1,cnn_core/BUF2_rd_en,cnn_core/BUF2_wr_en,cnn_core/PE_clear,cnn_core/PE_en,cnn_core/PE_valid_i,cnn_core/PE_valid_o,cnn_core/conv_done,cnn_core/FC_done,cnn_core/done,cnn_core/Bias_Sel,cnn_core/acc_wr_en,cnn_core/acc_rd_en,cnn_core/Slide_wr_en,cnn_core/Slide_rd_en,cnn_core/Slide_trigger,cnn_core/Slide_clear,cnn_core/BUF1_wr_en
964,964,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,965,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,966,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,967,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,968,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,969,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,970,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,971,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,972,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,973,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,974,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,975,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,976,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,977,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,978,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,979,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,980,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,981,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,982,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,983,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,984,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,985,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,986,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,987,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,988,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,989,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,990,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,991,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,992,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,993,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,994,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,995,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,996,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,997,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,998,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,999,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1000,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1001,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1002,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1003,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1004,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1005,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1006,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,1007,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1008,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1009,0,0,f9ee0de9fc0000000000fc0608ffe91101ec05ec0000000000,00f1295c4f0000000000e005236021fd1a355a060000000000,1d08e8e8e80000000000161cf90afc181d3a4d3a0000000000,00000000000000000000,00000000000000000000,00000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,000000000000000000,f9ee0de9fc,00f1295c4f,1d08e8e8e8,eb000c,febfeb,000000,00c00c,000000,000000,000000,000,000,000,015,000,000,000,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
